section,path,size_bytes,details,note
stale_file,C:\Program Files (x86)\Canon\Easy-WebPrint EX\ewpexedt.dll,4064944,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Sytrus\Sytrus.dll,4049704,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Systems 2023.4.4\target-windows-x64\cupti64_124.dll,4025408,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 21\Plugins\Fruity\Effects\Fruity PanOMatic\Fruity PanOMatic_x64.dll,3996904,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Ogun\Ogun.dll,3993896,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Fruity Envelope Controller\Fruity Envelope Controller.dll,3982120,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 21\Shared\ILTools_x64.dll,3909360,stale_file,review required
stale_file,C:\Program Files\Norton Security\NortonData\22.16.1.4\Definitions\IPSDefs\20191028.061\scrx86ie.dat,3893120,stale_file,review required
stale_file,C:\Program Files\Norton Security\NortonData\22.16.1.4\Definitions\IPSDefs\20191025.061\scrx86ie.dat,3892380,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.1.1\host\target-windows-x64\cupti64_113.dll,3859536,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Systems 2023.4.4\target-windows-x64\cupti64_113.dll,3859008,stale_file,review required
stale_file,C:\Program Files\Image-Line\Shared\ILTools_x64.dll,3817256,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Vocodex\Vocodex.dll,3800872,stale_file,review required
stale_file,C:\Program Files\Image-Line\Shared\DirectWaveCtEngine.dll,3794248,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Control Surface\Control Surface.dll,3776808,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Systems 2023.4.4\target-windows-x64\nvsym.dll,3770944,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.1.1\host\target-windows-x64\cupti64_111.dll,3756624,stale_file,review required
stale_file,C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\ubiorbitapi_r264.dll,3744064,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Gross Beat\Gross Beat.dll,3732776,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Fruity Soundfont Player\Fruity SoundFont Player_x64.dll,3719464,stale_file,review required
stale_file,C:\Python312\Lib\site-packages\PyQt6\Qt6\bin\Qt6Quick3DPhysics.dll,3712136,stale_file,review required
stale_file,C:\Windows\RE_DRIVE\RECOVERYCD_ISO\Boot\Fonts\chs_boot.ttf,3695817,stale_file,review required
stale_file,C:\Windows\RE_DRIVE\RECOVERYCD_ISO\EFI\Microsoft\Boot\Fonts\chs_boot.ttf,3695816,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Fruity X-Y-Z Controller\Fruity X-Y-Z Controller.dll,3691304,stale_file,review required
stale_file,C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\shareplay\Qt5Qml.dll,3680888,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.1.1\host\target-windows-x64\cupti64_100.dll,3667024,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Systems 2023.4.4\target-windows-x64\cupti64_100.dll,3666496,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Fruity WaveShaper\Fruity WaveShaper.dll,3661608,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Patcher\Patcher.dll,3653928,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Patcher\Patcher.dll,3652392,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\VFX Keyboard Splitter\VFX Keyboard Splitter.dll,3651880,stale_file,review required
stale_file,C:\Users\Badass Gojira\Desktop\Lorellie Drive\Music\Benassi Brothers - Satisfaction.mp3,3628686,stale_file,review required
stale_file,C:\Program Files (x86)\Ubisoft\Ubisoft Game Launcher\GfnRuntimeSdkx86.dll,3616064,stale_file,review required
stale_file,C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\acrocef_2\vk_swiftshader.dll,3609040,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Compute 2024.1.1\host\target-windows-x64\cupti64_102.dll,3539536,stale_file,review required
stale_file,C:\Program Files\NVIDIA Corporation\Nsight Systems 2023.4.4\target-windows-x64\cupti64_102.dll,3539008,stale_file,review required
stale_file,C:\Users\Badass Gojira\Desktop\Lorellie Drive\Music\Final Fantasy 7 -  Motorcycle Chase.mp3,3453724,stale_file,review required
stale_file,C:\Program Files\SteelSeries\GG\cvgamesense\libcrypto-1_1.dll,3450648,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Fruity Wrapper\Fruity Wrapper.dll,3419944,stale_file,review required
stale_file,C:\Windows\WinSxS\amd64_microsoft-windows-i..tingversion-default_31bf3856ad364e35_10.0.26100.1_none_9d3ae767b1770ad6\SortDefault.nls,3385740,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 21\Plugins\Fruity\Effects\Frequency Splitter\engine_x64.dll,3345128,stale_file,review required
stale_file,C:\Program Files\Norton Security\NortonData\22.16.1.4\Definitions\SDSDefs\20191028.007\tcscan7.dat,3339110,stale_file,review required
stale_file,C:\Program Files\Image-Line\Shared\Python\PyBridge.dll,3325736,stale_file,review required
stale_file,C:\Program Files\Git\mingw64\libexec\git-core\av_libglesv2.dll,3321280,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Effects\Newtone\Newtone.dll,3305256,stale_file,review required
stale_file,C:\Program Files\Git\usr\bin\msys-crypto-3.dll,3291571,stale_file,review required
stale_file,C:\Program Files\Norton Security\NortonData\22.16.1.4\Definitions\AntispamDefs\20191028.016\lu.blrm.4,3255561,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Dashboard\Dashboard.dll,3195688,stale_file,review required
stale_file,C:\Python312\Lib\site-packages\spacy\tokens\doc.cpp,3155604,stale_file,review required
stale_file,C:\Program Files\Image-Line\FL Studio 20\Plugins\Fruity\Generators\Harmless\Harmless.dll,3151656,stale_file,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Security.evtx,20975616,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx,20058112,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\PowerShellCore%4Operational.evtx,15732736,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\System.evtx,9506816,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Application.evtx,7409664,crash_or_log,review required
crash_log_file,C:\Windows\debug\WIA\wiatrace.log,7282645,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,5246976,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-SMBServer%4Operational.evtx,4263936,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx,4198400,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Cisco AnyConnect Secure Mobility Client.evtx,4001792,crash_or_log,review required
crash_log_file,C:\Users\Badass Gojira\.vscode-server\data\logs\20260406T094924\exthost2\openai.chatgpt\Codex.log,3971752,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Ntfs%4Operational.evtx,3215360,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Windows PowerShell.evtx,3215360,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Operational.evtx,3215360,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-StateRepository%4Operational.evtx,3215360,crash_or_log,review required
crash_log_file,C:\Users\Badass Gojira\.vscode-server\data\logs\20260406T094924\exthost2\remoteexthost.log,3039758,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WebAuthN%4Operational.evtx,2166784,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Defender%4Operational.evtx,2166784,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-SmbClient%4Connectivity.evtx,2166784,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-PnP%4Device Management.evtx,2166784,crash_or_log,review required
crash_log_file,C:\Windows\System32\catroot2\edb.log,2097152,crash_or_log,review required
crash_log_file,C:\Windows\System32\catroot2\edbtmp.log,2097152,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edb00004.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edb.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edb00003.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edb00005.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edb00006.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\SoftwareDistribution\DataStore\Logs\edbtmp.log,1310720,crash_or_log,review required
crash_log_file,C:\Windows\Logs\CBS\CBS.log,1162357,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Hyper-V-VmSwitch-Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-User Profile Service%4Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-WHEA%4Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Partition%4Diagnostic.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Admin.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Privacy-Auditing%4Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AppReadiness%4Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-PowerShell%4Operational.evtx,1118208,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Audio%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-DPAPI%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-TaskScheduler%4Maintenance.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-NCrypt%4KeyMgmt.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AppxPackaging%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Realtek.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Security-Mitigations%4KernelMode.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-HelloForBusiness%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AppModel-Runtime%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Sync.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Initialization.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Perflib%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-CoreSystem-SmsRouter-Events%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-Boot%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Winlogon%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Audio%4PlaybackManager.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-CloudStore%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-CertificateServicesClient-Lifecycle-User%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-CodeIntegrity%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Shell-Core%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkProfile%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-AAD%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-PCI%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Client-Licensing-Platform%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-NCSI%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-LiveId%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-UserSettingsBackup-Orchestrator%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-UniversalTelemetryClient%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceManagement-Enterprise-Diagnostics-Provider%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcpv6-Client%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-PCW%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Known Folders API Service.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-VolumeSnapshot-Driver%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-StorageVolume%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WER-PayloadHealth%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-EnhancedStorage-EhStorClass%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Crypto-NCrypt%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-DeviceSetupManager%4Admin.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-SmartCard-DeviceEnum%4Operational.evtx,1052672,crash_or_log,review required
crash_log_file,C:\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-ShimEngine%4Operational.evtx,1052672,crash_or_log,review required
